gene_id,fdr
LmjF.05.0340,0.741 
LmjF.05.0360,0.741 
LmjF.15.0170,0.741 
LmjF.23.1260,0.741 
LmjF.23.1660,0.741 
LmjF.34.0030,0.741 
LmjF.34.0980,0.741 
LmjF.34.2560,0.741 
LmjF.34.3430,0.741 
LmjF.34.3440,0.741 
LmjF.34.4230,0.741 
LmjF.04.1150,0.756 
LmjF.15.0220,0.756 
LmjF.24.1460,0.756 
LmjF.34.0060,0.756 
LmjF.34.0990,0.756 
LmjF.05.0050,0.773 
LmjF.13.1240,0.773 
LmjF.15.1440,0.773 
LmjF.19.1330,0.773 
LmjF.20.1120,0.773 
LmjF.20.1570,0.773 
LmjF.20.1650,0.773 
LmjF.23.1310,0.773 
LmjF.31.3000,0.773 
LmjF.34.0080,0.773 
LmjF.34.1070,0.773 
LmjF.34.1250,0.773 
LmjF.34.2980,0.773 
LmjF.34.3300,0.773 
LmjF.35.2390,0.773 
LmjF.36.1490,0.773 
LmjF.36.2500,0.773 
LmjF.02.0660,0.789 
LmjF.12.1250,0.789 
LmjF.21.1150,0.789 
LmjF.23.1090,0.789 
LmjF.24.0270,0.789 
LmjF.34.2440,0.789 
LmjF.05.1060,0.807 
LmjF.09.0050,0.807 
LmjF.20.1020,0.807 
LmjF.20.1640,0.807 
LmjF.23.0960,0.807 
LmjF.25.1580,0.807 
LmjF.29.0350,0.807 
LmjF.34.0350,0.807 
LmjF.34.0360,0.807 
LmjF.34.0440,0.807 
LmjF.34.1260,0.807 
LmjF.34.1890,0.807 
LmjF.34.2340,0.807 
LmjF.34.3810,0.807 
LmjF.35.0640,0.807 
LmjF.36.2650,0.807 
LmjF.36.3510,0.807 
LmjF.05.0810,0.824 
LmjF.20.0920,0.824 
LmjF.25.0570,0.824 
LmjF.26.2030,0.824 
LmjF.30.3620,0.824 
LmjF.34.2960,0.824 
LmjF.36.1240,0.824 
LmjF.36.2080,0.824 
LmjF.05.0430,0.840 
LmjF.05.0670,0.840 
LmjF.05.1130,0.840 
LmjF.15.0400,0.840 
LmjF.23.0570,0.840 
LmjF.23.1500,0.840 
LmjF.34.0070,0.840 
LmjF.34.1990,0.840 
LmjF.05.0650,0.855 
LmjF.16.0880,0.855 
LmjF.20.0900,0.855 
LmjF.23.1740,0.855 
LmjF.32.3100,0.855 
LmjF.34.1090,0.855 
LmjF.34.2350,0.855 
LmjF.02.0740,0.867 
LmjF.20.0260,0.867 
LmjF.32.0910,0.867 
LmjF.34.2240,0.867 
LmjF.34.2330,0.867 
LmjF.34.3360,0.867 
LmjF.35.3670,0.867 
LmjF.22.0900,0.879 
LmjF.33.2380,0.879 
LmjF.34.2090,0.879 
LmjF.06.0130,0.890 
LmjF.20.1210,0.890 
LmjF.34.0590,0.890 
LmjF.23.1620,0.899 
LmjF.34.2380,0.899 
LmjF.34.3000,0.899 
LmjF.02.0520,0.909 
LmjF.14.0530,0.909 
LmjF.15.0590,0.909 
LmjF.28.1810,0.909 
LmjF.34.0790,0.909 
LmjF.34.2770,0.909 
LmjF.34.3230,0.909 
LmjF.34.3580,0.909 
LmjF.34.4010,0.909 
LmjF.17.0500,0.919 
LmjF.20.0310,0.919 
LmjF.32.1540,0.919 
LmjF.05.0130,0.927 
LmjF.21.0015,0.927 
LmjF.34.0160,0.927 
LmjF.34.0780,0.927 
LmjF.34.2180,0.937 
LmjF.05.0070,0.942 
LmjF.15.0180,0.942 
LmjF.15.1410,0.942 
LmjF.20.1090,0.942 
LmjF.22.0640,0.942 
LmjF.23.1267,0.942 
LmjF.31.2970,0.942 
LmjF.33.0830,0.942 
LmjF.34.3940,0.942 
LmjF.36.0700,0.942 
LmjF.01.0540,0.948 
LmjF.15.0360,0.954 
LmjF.20.0180,0.954 
LmjF.29.2400,0.954 
LmjF.34.0510,0.954 
LmjF.34.0670,0.954 
LmjF.34.2370,0.954 
LmjF.35.4610,0.954 
LmjF.34.1140,0.960 
LmjF.34.2220,0.960 
LmjF.29.0500,0.964 
LmjF.34.0100,0.964 
LmjF.34.1010,0.964 
LmjF.34.1510,0.964 
LmjF.05.0640,0.968 
LmjF.30.0530,0.968 
LmjF.36.5480,0.968 
LmjF.34.0730,0.972 
LmjF.34.1100,0.972 
LmjF.06.1130,0.975 
LmjF.27.0870,0.975 
LmjF.08.0930,0.978 
LmjF.23.0580,0.978 
LmjF.05.1160,0.980 
LmjF.19.0940,0.980 
LmjF.25.1680,0.980 
LmjF.34.2765,0.980 
LmjF.34.2300,0.983 
LmjF.35.4800,0.983 
LmjF.15.0820,0.985 
LmjF.16.0620,0.986 
LmjF.09.1530,0.994 
LmjF.23.0010,0.997 
LmjF.34.2730,0.997 
LmjF.15.0340,0.998 
LmjF.22.0930,0.998 
LmjF.34.3540,0.999 
LmjF.02.0540,1.000 
LmjF.27.2350,1.000 
LmjF.35.2710,1.000 
LmjF.02.0400,0.003 
LmjF.04.0730,0.003 
LmjF.04.0600,0.004 
LmjF.06.1120,0.006 
LmjF.19.0120,0.006 
LmjF.31.1165,0.010 
LmjF.10.1060,0.011 
LmjF.35.2510,0.012 
LmjF.25.0490,0.026 
LmjF.33.2450,0.026 
LmjF.19.1290,0.036 
LmjF.32.0400,0.036 
LmjF.18.1310,0.043 
LmjF.12.0860,0.050 
LmjF.36.5910,0.050 
LmjF.30.2900,0.060 
LmjF.21.0160,0.074 
LmjF.31.0455,0.074 
LmjF.14.0625,0.091 
LmjF.28.0260,0.129 
LmjF.30.2480,0.129 
LmjF.18.0090,0.154 
LmjF.24.0630,0.154 
LmjF.33.1820,0.154 
LmjF.04.0470,0.182 
LmjF.09.0910,0.182 
LmjF.21.0560,0.182 
LmjF.12.0995,0.216 
LmjF.28.1870,0.216 
LmjF.34.1700,0.216 
LmjF.34.1820,0.216 
LmjF.36.5430,0.216 
LmjF.28.3000,0.252 
LmjF.15.0270,0.288 
LmjF.27.0875,0.288 
LmjF.28.0160,0.288 
LmjF.30.2990,0.288 
LmjF.09.0470,0.323 
LmjF.25.0540,0.323 
LmjF.35.4070,0.323 
LmjF.36.0150,0.323 
LmjF.36.1560,0.323 
LmjF.16.0440,0.360 
LmjF.26.2495,0.360 
LmjF.33.0796,0.360 
LmjF.33.0800,0.360 
LmjF.03.0060,0.394 
LmjF.08.1230,0.394 
LmjF.10.0940,0.394 
LmjF.13.0550,0.394 
LmjF.21.0060,0.394 
LmjF.05.0380,0.428 
LmjF.28.1410,0.428 
LmjF.29.1080,0.428 
LmjF.35.1200,0.428 
LmjF.36.1840,0.428 
LmjF.05.1050,0.463 
LmjF.10.1250,0.463 
LmjF.13.0300,0.463 
LmjF.21.0330,0.463 
LmjF.24.1080,0.463 
LmjF.30.1975,0.463 
LmjF.32.0550,0.463 
LmjF.13.0510,0.493 
LmjF.20.0230,0.493 
LmjF.22.0590,0.493 
LmjF.25.0240,0.493 
LmjF.27.2090,0.493 
LmjF.33.1535,0.493 
LmjF.36.5800,0.493 
LmjF.07.0650,0.522 
LmjF.28.2330,0.522 
LmjF.05.0150,0.548 
LmjF.18.1340,0.548 
LmjF.21.1110,0.548 
LmjF.23.1263,0.548 
LmjF.25.0715,0.548 
LmjF.35.3370,0.548 
LmjF.36.1910,0.548 
LmjF.07.1060,0.575 
LmjF.15.0770,0.575 
LmjF.25.1590,0.575 
LmjF.30.1870,0.575 
LmjF.32.0250,0.575 
LmjF.35.4100,0.575 
LmjF.36.3380,0.575 
LmjF.01.0600,0.604 
LmjF.10.1225,0.604 
LmjF.11.0690,0.604 
LmjF.15.0380,0.604 
LmjF.27.0570,0.604 
LmjF.27.1510,0.604 
LmjF.29.0900,0.604 
LmjF.30.3350,0.604 
LmjF.31.2270,0.604 
LmjF.35.0240,0.604 
LmjF.35.3040,0.604 
LmjF.03.0390,0.627 
LmjF.08.1222,0.627 
LmjF.14.0570,0.627 
LmjF.18.0610,0.627 
LmjF.21.0680,0.627 
LmjF.21.1190,0.627 
LmjF.29.2520,0.627 
LmjF.30.0290,0.627 
LmjF.30.3070,0.627 
LmjF.32.2170,0.627 
LmjF.34.0340,0.627 
LmjF.34.0410,0.627 
LmjF.36.6610,0.627 
LmjF.06.0800,0.652 
LmjF.09.0020,0.652 
LmjF.21.0550,0.652 
LmjF.32.2320,0.652 
LmjF.35.0310,0.652 
LmjF.36.2690,0.652 
LmjF.36.3470,0.652 
LmjF.01.0120,0.675 
LmjF.02.0140,0.675 
LmjF.15.0800,0.675 
LmjF.18.0290,0.675 
LmjF.23.0360,0.675 
LmjF.23.0630,0.675 
LmjF.28.0640,0.675 
LmjF.28.1920,0.675 
LmjF.33.0500,0.675 
LmjF.33.1170,0.675 
LmjF.33.1690,0.675 
LmjF.33.2430,0.675 
LmjF.34.1490,0.675 
LmjF.16.1060,0.698 
LmjF.22.0400,0.698 
LmjF.31.2240,0.698 
LmjF.33.1160,0.698 
LmjF.36.0640,0.698 
LmjF.36.2140,0.698 
LmjF.36.5930,0.698 
LmjF.11.0070,0.720 
LmjF.24.0860,0.720 
LmjF.26.2270,0.720 
LmjF.27.1780,0.720 
LmjF.27.1910,0.720 
LmjF.27.1940,0.720 
LmjF.28.2130,0.720 
LmjF.32.2710,0.720 
LmjF.32.3512,0.720 
LmjF.33.0230,0.720 
LmjF.34.0710,0.720 
LmjF.34.1650,0.720 
LmjF.34.3350,0.720 
LmjF.35.0180,0.720 
LmjF.04.0860,0.741 
LmjF.20.0265,0.741 
LmjF.21.0770,0.741 
LmjF.22.1200,0.741 
LmjF.31.0250,0.741 
LmjF.32.2260,0.741 
LmjF.18.0590,0.756 
LmjF.24.2140,0.756 
LmjF.26.2500,0.756 
LmjF.28.0400,0.756 
LmjF.29.0130,0.756 
LmjF.29.1760,0.756 
LmjF.31.1860,0.756 
LmjF.31.2330,0.756 
LmjF.31.2350,0.756 
LmjF.33.0010,0.756 
LmjF.36.3950,0.756 
LmjF.36.4850,0.756 
LmjF.07.0480,0.773 
LmjF.07.1020,0.773 
LmjF.07.1140,0.773 
LmjF.10.0360,0.773 
LmjF.15.0290,0.773 
LmjF.20.1200,0.773 
LmjF.29.1300,0.773 
LmjF.33.3220,0.773 
LmjF.16.0060,0.789 
LmjF.18.0170,0.789 
LmjF.20.0530,0.789 
LmjF.20.1260,0.789 
LmjF.24.0140,0.789 
LmjF.26.1160,0.789 
LmjF.27.0910,0.789 
LmjF.27.1670,0.789 
LmjF.33.0990,0.789 
LmjF.34.3950,0.789 
LmjF.34.4070,0.789 
LmjF.35.0830,0.789 
LmjF.07.1035,0.807 
LmjF.18.1290,0.807 
LmjF.20.0410,0.807 
LmjF.20.0980,0.807 
LmjF.20.1440,0.807 
LmjF.21.1295,0.807 
LmjF.21.1850,0.807 
LmjF.25.0420,0.807 
LmjF.25.1910,0.807 
LmjF.29.2720,0.807 
LmjF.30.1180,0.807 
LmjF.31.0160,0.807 
LmjF.36.6330,0.807 
LmjF.05.0370,0.824 
LmjF.18.0210,0.824 
LmjF.26.2530,0.824 
LmjF.29.1990,0.824 
LmjF.29.2560,0.824 
LmjF.31.0990,0.824 
LmjF.31.1855,0.824 
LmjF.31.2650,0.824 
LmjF.35.3310,0.824 
LmjF.35.4150,0.824 
LmjF.36.6170,0.824 
LmjF.07.0190,0.840 
LmjF.09.1350,0.840 
LmjF.10.1100,0.840 
LmjF.16.0120,0.840 
LmjF.18.0760,0.840 
LmjF.21.0300,0.840 
LmjF.25.1150,0.840 
LmjF.26.0260,0.840 
LmjF.26.0360,0.840 
LmjF.26.0430,0.840 
LmjF.26.0470,0.840 
LmjF.28.1270,0.840 
LmjF.28.1760,0.840 
LmjF.29.0610,0.840 
LmjF.31.2655,0.840 
LmjF.32.2830,0.840 
LmjF.11.0270,0.855 
LmjF.35.1460,0.855 
LmjF.35.5210,0.855 
LmjF.25.0550,0.867 
LmjF.25.1530,0.867 
LmjF.27.1850,0.867 
LmjF.31.0750,0.867 
LmjF.33.0280,0.867 
LmjF.33.2190,0.867 
LmjF.35.2600,0.867 
LmjF.08.0620,0.879 
LmjF.10.0100,0.879 
LmjF.11.0850,0.879 
LmjF.13.0600,0.879 
LmjF.19.1620,0.879 
LmjF.22.0390,0.879 
LmjF.23.0900,0.879 
LmjF.24.1970,0.879 
LmjF.26.0730,0.879 
LmjF.28.0890,0.879 
LmjF.29.0090,0.879 
LmjF.30.0280,0.879 
LmjF.31.0760,0.879 
LmjF.32.3110,0.879 
LmjF.34.4100,0.879 
LmjF.35.1450,0.879 
LmjF.01.0200,0.890 
LmjF.01.0335,0.890 
LmjF.23.1560,0.890 
LmjF.26.1660,0.890 
LmjF.33.1900,0.890 
LmjF.34.2200,0.890 
LmjF.36.3790,0.890 
LmjF.01.0610,0.899 
LmjF.05.0300,0.899 
LmjF.07.0770,0.899 
LmjF.09.1000,0.899 
LmjF.34.0470,0.899 
LmjF.36.6760,0.899 
LmjF.08.0060,0.909 
LmjF.14.1190,0.909 
LmjF.17.1010,0.909 
LmjF.18.0990,0.909 
LmjF.23.1580,0.909 
LmjF.25.1110,0.909 
LmjF.28.1700,0.909 
LmjF.31.3170,0.909 
LmjF.33.0550,0.909 
LmjF.36.1870,0.909 
LmjF.19.1230,0.919 
LmjF.21.0853,0.919 
LmjF.23.0430,0.919 
LmjF.25.2000,0.919 
LmjF.30.1630,0.919 
LmjF.30.1780,0.919 
LmjF.12.1150,0.927 
LmjF.29.1570,0.927 
LmjF.36.0080,0.927 
LmjF.28.0910,0.937 
LmjF.34.3470,0.937 
LmjF.35.2850,0.937 
LmjF.36.1060,0.937 
LmjF.20.0650,0.942 
LmjF.21.1800,0.942 
LmjF.15.1460,0.948 
LmjF.16.1250,0.948 
LmjF.17.0560,0.948 
LmjF.25.0110,0.948 
LmjF.33.1510,0.948 
LmjF.11.0620,0.954 
LmjF.16.0090,0.954 
LmjF.32.1150,0.954 
LmjF.08.1160,0.968 
LmjF.20.0160,0.968 
LmjF.27.0770,0.968 
LmjF.30.3540,0.968 
LmjF.35.0260,0.968 
LmjF.06.0270,0.972 
LmjF.32.2570,0.975 
LmjF.07.0150,0.978 
LmjF.31.2370,0.978 
LmjF.34.0480,0.978 
LmjF.35.4420,0.978 
LmjF.31.2770,0.980 
LmjF.35.4930,0.980 
LmjF.23.0160,0.983 
LmjF.30.2420,0.983 
LmjF.30.0730,0.985 
LmjF.02.0155,0.986 
LmjF.36.6950,0.986 
LmjF.36.4630,0.989 
LmjF.18.0240,0.990 
LmjF.26.1930,0.990 
LmjF.29.2670,0.990 
LmjF.24.1000,0.992 
LmjF.27.0960,0.992 
LmjF.31.1480,0.992 
LmjF.18.0490,0.994 
LmjF.31.2920,0.994 
LmjF.34.4240,0.994 
LmjF.36.2090,0.994 
LmjF.36.5890,0.998 
LmjF.25.1890,0.999 
LmjF.28.0180,1.000 
LmjF.36.0540,1.000 
LmjF.12.0810,0.001 
LmjF.29.0650,0.001 
LmjF.09.0640,0.004 
LmjF.35.4350,0.005 
LmjF.08.0410,0.010 
LmjF.30.1040,0.026 
LmjF.16.0800,0.043 
LmjF.17.0860,0.050 
LmjF.36.4290,0.050 
LmjF.06.1160,0.060 
LmjF.07.0870,0.060 
LmjF.12.1040,0.074 
LmjF.35.1330,0.109 
LmjF.12.0910,0.129 
LmjF.14.0910,0.129 
LmjF.34.1880,0.154 
LmjF.24.0240,0.182 
LmjF.36.2030,0.182 
LmjF.14.0470,0.216 
LmjF.17.0300,0.216 
LmjF.20.0470,0.216 
LmjF.33.1760,0.216 
LmjF.01.0060,0.252 
LmjF.05.0420,0.252 
LmjF.16.0430,0.252 
LmjF.22.0670,0.252 
LmjF.23.0530,0.252 
LmjF.28.2480,0.252 
LmjF.33.1575,0.252 
LmjF.35.3950,0.252 
LmjF.36.3657,0.252 
LmjF.24.0750,0.288 
LmjF.27.1730,0.288 
LmjF.27.1900,0.288 
LmjF.31.2810,0.288 
LmjF.35.1210,0.288 
LmjF.01.0020,0.323 
LmjF.04.0020,0.323 
LmjF.13.0520,0.323 
LmjF.30.3430,0.323 
LmjF.01.0560,0.360 
LmjF.07.1100,0.360 
LmjF.08.0710,0.360 
LmjF.10.0790,0.360 
LmjF.33.0806,0.360 
LmjF.33.0820,0.360 
LmjF.34.0380,0.360 
LmjF.34.3390,0.360 
LmjF.36.5920,0.360 
LmjF.15.0500,0.394 
LmjF.17.0290,0.394 
LmjF.25.0990,0.394 
LmjF.04.0610,0.428 
LmjF.06.0590,0.428 
LmjF.17.0725,0.428 
LmjF.17.1410,0.428 
LmjF.19.1530,0.428 
LmjF.24.0500,0.428 
LmjF.29.1070,0.428 
LmjF.32.1300,0.428 
LmjF.36.3520,0.428 
LmjF.13.0310,0.463 
LmjF.13.0360,0.463 
LmjF.15.1345,0.463 
LmjF.17.0010,0.463 
LmjF.28.0860,0.463 
LmjF.31.0190,0.463 
LmjF.34.2320,0.463 
LmjF.01.0390,0.493 
LmjF.06.1150,0.493 
LmjF.10.0110,0.493 
LmjF.10.0540,0.493 
LmjF.23.1650,0.493 
LmjF.28.2200,0.493 
LmjF.28.2700,0.493 
LmjF.29.1100,0.493 
LmjF.35.0270,0.493 
LmjF.36.1600,0.493 
LmjF.04.0440,0.522 
LmjF.18.0330,0.522 
LmjF.18.1320,0.522 
LmjF.21.0040,0.522 
LmjF.21.0650,0.522 
LmjF.24.0970,0.522 
LmjF.32.3800,0.522 
LmjF.36.6310,0.522 
LmjF.13.1580,0.548 
LmjF.27.0790,0.548 
LmjF.27.1120,0.548 
LmjF.34.3560,0.548 
LmjF.04.0800,0.575 
LmjF.06.0710,0.575 
LmjF.14.1200,0.575 
LmjF.27.2210,0.575 
LmjF.29.0910,0.575 
LmjF.31.0730,0.575 
LmjF.33.0570,0.575 
LmjF.33.1955,0.575 
LmjF.35.5280,0.575 
LmjF.36.4690,0.575 
LmjF.36.5660,0.575 
LmjF.10.0945,0.604 
LmjF.17.0590,0.604 
LmjF.17.0700,0.604 
LmjF.17.0750,0.604 
LmjF.24.0680,0.604 
LmjF.25.1520,0.604 
LmjF.27.2130,0.604 
LmjF.36.4900,0.604 
LmjF.02.0350,0.627 
LmjF.03.0740,0.627 
LmjF.06.0300,0.627 
LmjF.08.1240,0.627 
LmjF.13.1220,0.627 
LmjF.20.0330,0.627 
LmjF.22.0360,0.627 
LmjF.27.1560,0.627 
LmjF.31.0860,0.627 
LmjF.34.4340,0.627 
LmjF.36.1700,0.627 
LmjF.36.2730,0.627 
LmjF.01.0410,0.652 
LmjF.08.0800,0.652 
LmjF.09.0790,0.652 
LmjF.10.0390,0.652 
LmjF.22.1280,0.652 
LmjF.25.2210,0.652 
LmjF.28.1130,0.652 
LmjF.35.2110,0.652 
LmjF.35.2260,0.652 
LmjF.01.0660,0.675 
LmjF.05.0990,0.675 
LmjF.08.0940,0.675 
LmjF.11.0900,0.675 
LmjF.19.0160,0.675 
LmjF.22.1520,0.675 
LmjF.31.1050,0.675 
LmjF.34.0580,0.675 
LmjF.35.3720,0.675 
LmjF.01.0590,0.698 
LmjF.02.0340,0.698 
LmjF.03.0550,0.698 
LmjF.09.1110,0.698 
LmjF.09.1380,0.698 
LmjF.11.0350,0.698 
LmjF.16.1100,0.698 
LmjF.17.0280,0.698 
LmjF.19.0720,0.698 
LmjF.22.0920,0.698 
LmjF.30.2190,0.698 
LmjF.31.1100,0.698 
LmjF.34.0140,0.698 
LmjF.35.4030,0.698 
LmjF.35.4060,0.698 
LmjF.36.4210,0.698 
LmjF.01.0680,0.720 
LmjF.02.0670,0.720 
LmjF.11.0880,0.720 
LmjF.16.1080,0.720 
LmjF.23.1440,0.720 
LmjF.27.0660,0.720 
LmjF.28.1150,0.720 
LmjF.30.0380,0.720 
LmjF.30.1490,0.720 
LmjF.31.3180,0.720 
LmjF.32.3515,0.720 
LmjF.34.3090,0.720 
LmjF.36.0630,0.720 
LmjF.04.0330,0.741 
LmjF.08.0890,0.741 
LmjF.10.0880,0.741 
LmjF.11.1080,0.741 
LmjF.13.1080,0.741 
LmjF.22.1040,0.741 
LmjF.26.2560,0.741 
LmjF.28.2400,0.741 
LmjF.28.2470,0.741 
LmjF.31.1395,0.741 
LmjF.31.1420,0.741 
LmjF.32.3610,0.741 
LmjF.36.3040,0.741 
LmjF.36.5560,0.741 
LmjF.11.1360,0.756 
LmjF.15.0610,0.756 
LmjF.19.0810,0.756 
LmjF.24.1100,0.756 
LmjF.27.0130,0.756 
LmjF.30.2230,0.756 
LmjF.31.1680,0.756 
LmjF.31.2100,0.756 
LmjF.32.2420,0.756 
LmjF.33.2970,0.756 
LmjF.34.0460,0.756 
LmjF.35.2190,0.756 
LmjF.35.3970,0.756 
LmjF.36.0950,0.756 
LmjF.07.0520,0.773 
LmjF.13.0580,0.773 
LmjF.13.1540,0.773 
LmjF.18.1410,0.773 
LmjF.21.0170,0.773 
LmjF.26.1130,0.773 
LmjF.30.0030,0.773 
LmjF.30.0690,0.773 
LmjF.35.1940,0.773 
LmjF.05.1080,0.789 
LmjF.17.0600,0.789 
LmjF.17.0960,0.789 
LmjF.18.0570,0.789 
LmjF.21.1330,0.789 
LmjF.23.0070,0.789 
LmjF.36.4420,0.789 
LmjF.03.0610,0.807 
LmjF.06.0950,0.807 
LmjF.17.1050,0.807 
LmjF.17.1130,0.807 
LmjF.19.0730,0.807 
LmjF.25.1190,0.807 
LmjF.28.2840,0.807 
LmjF.29.0030,0.807 
LmjF.30.0260,0.807 
LmjF.35.0060,0.807 
LmjF.35.3430,0.807 
LmjF.04.0400,0.824 
LmjF.07.0580,0.824 
LmjF.22.0490,0.824 
LmjF.23.0280,0.824 
LmjF.24.1160,0.824 
LmjF.27.2590,0.824 
LmjF.31.0010,0.824 
LmjF.31.1160,0.824 
LmjF.35.1950,0.824 
LmjF.07.0220,0.840 
LmjF.17.1200,0.840 
LmjF.18.0350,0.840 
LmjF.22.0870,0.840 
LmjF.31.2580,0.840 
LmjF.33.1260,0.840 
LmjF.36.3580,0.840 
LmjF.08.0260,0.855 
LmjF.19.1600,0.855 
LmjF.26.1980,0.855 
LmjF.26.2390,0.855 
LmjF.32.0800,0.855 
LmjF.32.2210,0.855 
LmjF.33.1340,0.855 
LmjF.35.1620,0.855 
LmjF.36.4030,0.855 
LmjF.15.1540,0.867 
LmjF.26.0160,0.867 
LmjF.27.0220,0.867 
LmjF.32.2850,0.867 
LmjF.33.0910,0.867 
LmjF.36.3260,0.867 
LmjF.13.0530,0.879 
LmjF.21.0870,0.879 
LmjF.25.0760,0.879 
LmjF.25.2030,0.879 
LmjF.25.2370,0.879 
LmjF.34.3900,0.879 
LmjF.34.4570,0.879 
LmjF.35.1030,0.879 
LmjF.35.2180,0.879 
LmjF.03.0360,0.890 
LmjF.03.0960,0.890 
LmjF.18.1190,0.890 
LmjF.26.1170,0.890 
LmjF.31.0550,0.890 
LmjF.32.3930,0.890 
LmjF.33.2540,0.890 
LmjF.36.3890,0.890 
LmjF.05.0170,0.899 
LmjF.25.0840,0.899 
LmjF.30.3160,0.899 
LmjF.32.1740,0.899 
LmjF.32.2650,0.899 
LmjF.33.0600,0.899 
LmjF.09.0560,0.909 
LmjF.28.2320,0.909 
LmjF.34.3955,0.909 
LmjF.35.2320,0.909 
LmjF.35.2350,0.909 
LmjF.36.5900,0.909 
LmjF.09.1430,0.919 
LmjF.15.0080,0.919 
LmjF.27.0650,0.919 
LmjF.28.0280,0.919 
LmjF.30.1560,0.919 
LmjF.32.2770,0.919 
LmjF.35.2970,0.919 
LmjF.07.0100,0.927 
LmjF.28.1550,0.927 
LmjF.29.2290,0.927 
LmjF.30.3000,0.927 
LmjF.32.3630,0.927 
LmjF.34.3830,0.927 
LmjF.14.0780,0.937 
LmjF.15.0940,0.937 
LmjF.20.1560,0.937 
LmjF.26.2630,0.937 
LmjF.28.3030,0.937 
LmjF.31.2450,0.937 
LmjF.08.0140,0.942 
LmjF.11.0750,0.942 
LmjF.24.1905,0.942 
LmjF.29.0600,0.942 
LmjF.36.4440,0.942 
LmjF.15.1470,0.948 
LmjF.16.1620,0.948 
LmjF.24.0010,0.948 
LmjF.24.1950,0.954 
LmjF.32.2990,0.954 
LmjF.36.3450,0.954 
LmjF.13.0150,0.960 
LmjF.35.4810,0.960 
LmjF.36.6550,0.960 
LmjF.19.1350,0.964 
LmjF.31.1210,0.964 
LmjF.36.6420,0.964 
LmjF.32.2150,0.975 
LmjF.30.0890,0.980 
LmjF.19.0630,0.983 
LmjF.35.1945,0.983 
LmjF.02.0410,0.985 
LmjF.23.0450,0.985 
LmjF.24.0370,0.985 
LmjF.26.0770,0.985 
LmjF.35.4670,0.985 
LmjF.30.1350,0.989 
LmjF.30.1610,0.990 
LmjF.06.0320,0.992 
LmjF.29.1480,0.993 
LmjF.07.0330,0.994 
LmjF.24.2000,0.994 
LmjF.13.0590,0.996 
LmjF.01.0440,0.997 
LmjF.27.0580,0.998 
LmjF.24.1860,0.999 
LmjF.35.4450,1.000 
LmjF.05.0900,0.000 
LmjF.29.0930,0.001 
LmjF.20.0240,0.006 
LmjF.36.1720,0.006 
LmjF.36.4710,0.018 
LmjF.19.1430,0.026 
LmjF.19.0540,0.036 
LmjF.34.3260,0.060 
LmjF.17.1270,0.074 
LmjF.25.0610,0.074 
LmjF.34.0220,0.074 
LmjF.25.0950,0.109 
LmjF.27.0745,0.109 
LmjF.31.2800,0.109 
LmjF.35.3860,0.109 
LmjF.14.0230,0.129 
LmjF.17.0081,0.129 
LmjF.27.1360,0.129 
LmjF.31.0680,0.129 
LmjF.35.2720,0.129 
LmjF.12.1030,0.182 
LmjF.20.1740,0.182 
LmjF.18.0530,0.216 
LmjF.25.1830,0.216 
LmjF.34.0930,0.216 
LmjF.08.0360,0.252 
LmjF.25.0220,0.252 
LmjF.27.1590,0.252 
LmjF.27.2070,0.252 
LmjF.35.1290,0.252 
LmjF.31.1220,0.288 
LmjF.33.1800,0.288 
LmjF.36.3770,0.288 
LmjF.05.0285,0.323 
LmjF.07.0790,0.323 
LmjF.14.1095,0.323 
LmjF.18.0950,0.323 
LmjF.24.0390,0.323 
LmjF.32.3240,0.323 
LmjF.35.2680,0.323 
LmjF.08.0730,0.360 
LmjF.25.2340,0.360 
LmjF.32.1000,0.360 
LmjF.33.1355,0.360 
LmjF.34.2473,0.360 
LmjF.02.0600,0.394 
LmjF.07.0802,0.394 
LmjF.09.0630,0.394 
LmjF.12.0320,0.394 
LmjF.21.0865,0.394 
LmjF.21.1090,0.394 
LmjF.25.0870,0.394 
LmjF.29.1960,0.394 
LmjF.30.0240,0.394 
LmjF.30.0390,0.394 
LmjF.32.3570,0.394 
LmjF.14.1090,0.428 
LmjF.24.0620,0.428 
LmjF.25.0560,0.428 
LmjF.26.2640,0.428 
LmjF.28.1515,0.428 
LmjF.29.0170,0.428 
LmjF.31.2600,0.428 
LmjF.36.0090,0.428 
LmjF.09.0345,0.463 
LmjF.19.0130,0.463 
LmjF.27.1420,0.463 
LmjF.32.0570,0.463 
LmjF.34.3270,0.463 
LmjF.01.0350,0.493 
LmjF.16.1090,0.493 
LmjF.20.1180,0.493 
LmjF.22.1490,0.493 
LmjF.27.1295,0.493 
LmjF.29.1890,0.493 
LmjF.31.2300,0.493 
LmjF.32.0580,0.493 
LmjF.34.2230,0.493 
LmjF.04.0340,0.522 
LmjF.06.0480,0.522 
LmjF.21.1660,0.522 
LmjF.26.0970,0.522 
LmjF.28.2810,0.522 
LmjF.29.1170,0.522 
LmjF.32.2750,0.522 
LmjF.33.3090,0.522 
LmjF.35.4300,0.522 
LmjF.01.0100,0.548 
LmjF.05.0100,0.548 
LmjF.09.1500,0.548 
LmjF.12.0867,0.548 
LmjF.30.3250,0.548 
LmjF.32.1965,0.548 
LmjF.32.2190,0.548 
LmjF.36.3960,0.548 
LmjF.36.4410,0.548 
LmjF.09.0010,0.575 
