gene,pathway
FBgn0027086,path:dme00970
FBgn0027084,path:dme00970
FBgn0027082,path:dme00970
FBgn0031041,path:dme00970
FBgn0275436,path:dme00970
FBgn0027094,path:dme00970
FBgn0037347,path:dme00970
FBgn0034401,path:dme00970
FBgn0035064,path:dme00970
FBgn0031497,path:dme00970
FBgn0039836,path:dme00970
FBgn0030007,path:dme00970
FBgn0051133,path:dme00970
FBgn0027083,path:dme00970
FBgn0051739,path:dme00970
FBgn0053123,path:dme00970
FBgn0064115,path:dme00970
FBgn0002069,path:dme00970
FBgn0027079,path:dme00970
FBgn0027080,path:dme00970
FBgn0036629,path:dme00970
FBgn0028962,path:dme00970
FBgn0021750,path:dme00970
FBgn0027081,path:dme00970
FBgn0005674,path:dme00970
FBgn0036569,path:dme00970
FBgn0039153,path:dme00970
FBgn0035942,path:dme00970
FBgn0039175,path:dme00970
FBgn0260779,path:dme00970
FBgn0027087,path:dme00970
FBgn0027088,path:dme00970
FBgn0034177,path:dme00970
FBgn0036763,path:dme00970
FBgn0027085,path:dme00970
FBgn0033900,path:dme00970
FBgn0027091,path:dme00970
FBgn0027093,path:dme00970
FBgn0010803,path:dme00970
FBgn0013689,path:dme00970
FBgn0013690,path:dme00970
FBgn0013691,path:dme00970
FBgn0013692,path:dme00970
FBgn0013693,path:dme00970
FBgn0013694,path:dme00970
FBgn0013695,path:dme00970
FBgn0013696,path:dme00970
FBgn0013697,path:dme00970
FBgn0013699,path:dme00970
FBgn0013698,path:dme00970
FBgn0013700,path:dme00970
FBgn0013701,path:dme00970
FBgn0013702,path:dme00970
FBgn0013703,path:dme00970
FBgn0013706,path:dme00970
FBgn0013705,path:dme00970
FBgn0013707,path:dme00970
FBgn0013708,path:dme00970
FBgn0013709,path:dme00970
FBgn0013710,path:dme00970
FBgn0001149,path:dme00980
FBgn0038020,path:dme00980
FBgn0032684,path:dme00980
FBgn0026756,path:dme00980
FBgn0010548,path:dme00980
FBgn0031887,path:dme00980
FBgn0010040,path:dme00980
FBgn0033381,path:dme00980
FBgn0010041,path:dme00980
FBgn0040262,path:dme00980
FBgn0040261,path:dme00980
FBgn0034605,path:dme00980
FBgn0040250,path:dme00980
FBgn0030484,path:dme00980
FBgn0027590,path:dme00980
FBgn0031117,path:dme00980
FBgn0040253,path:dme00980
FBgn0027070,path:dme00980
FBgn0032713,path:dme00980
FBgn0025814,path:dme00980
FBgn0063499,path:dme00980
FBgn0063498,path:dme00980
FBgn0063497,path:dme00980
FBgn0063496,path:dme00980
FBgn0063495,path:dme00980
FBgn0063494,path:dme00980
FBgn0063493,path:dme00980
FBgn0063492,path:dme00980
FBgn0063491,path:dme00980
FBgn0038029,path:dme00980
FBgn0040260,path:dme00980
FBgn0042206,path:dme00980
FBgn0050000,path:dme00980
FBgn0051002,path:dme00980
FBgn0250732,path:dme00980
FBgn0000055,path:dme00980
FBgn0031418,path:dme00980
FBgn0036842,path:dme00980
FBgn0010038,path:dme00980
FBgn0027073,path:dme00980
FBgn0010043,path:dme00980
FBgn0010039,path:dme00980
FBgn0040091,path:dme00980
FBgn0010044,path:dme00980
FBgn0010042,path:dme00980
FBgn0033817,path:dme00980
FBgn0040252,path:dme00980
FBgn0034335,path:dme00980
FBgn0034354,path:dme00980
FBgn0038082,path:dme00980
FBgn0038083,path:dme00980
FBgn0038886,path:dme00980
FBgn0011768,path:dme00980
FBgn0040256,path:dme00980
FBgn0026315,path:dme00980
FBgn0026314,path:dme00980
FBgn0040255,path:dme00980
FBgn0040251,path:dme00980
FBgn0035907,path:dme00980
FBgn0026754,path:dme00980
FBgn0010226,path:dme00980
FBgn0026755,path:dme00980
FBgn0003486,path:dme00981
FBgn0000449,path:dme00981
FBgn0003388,path:dme00981
FBgn0003312,path:dme00981
FBgn0010053,path:dme00981
FBgn0034405,path:dme00981
FBgn0034406,path:dme00981
FBgn0028841,path:dme00981
FBgn0259697,path:dme00981
FBgn0086917,path:dme00981
FBgn0004959,path:dme00981
FBgn0010383,path:dme00981
FBgn0010052,path:dme00981
FBgn0030332,path:dme00981
FBgn0030597,path:dme00981
FBgn0001149,path:dme00982
FBgn0038020,path:dme00982
FBgn0032684,path:dme00982
FBgn0026756,path:dme00982
FBgn0010548,path:dme00982
FBgn0031887,path:dme00982
FBgn0010040,path:dme00982
FBgn0033381,path:dme00982
FBgn0010041,path:dme00982
FBgn0040262,path:dme00982
FBgn0040261,path:dme00982
FBgn0034605,path:dme00982
FBgn0040250,path:dme00982
FBgn0030484,path:dme00982
FBgn0027590,path:dme00982
FBgn0031117,path:dme00982
FBgn0040253,path:dme00982
FBgn0027070,path:dme00982
FBgn0032713,path:dme00982
FBgn0025814,path:dme00982
FBgn0063499,path:dme00982
FBgn0063498,path:dme00982
FBgn0063497,path:dme00982
FBgn0063496,path:dme00982
FBgn0063495,path:dme00982
FBgn0063494,path:dme00982
FBgn0063493,path:dme00982
FBgn0063492,path:dme00982
FBgn0063491,path:dme00982
FBgn0038029,path:dme00982
FBgn0040260,path:dme00982
FBgn0042206,path:dme00982
FBgn0050000,path:dme00982
FBgn0034943,path:dme00982
FBgn0051002,path:dme00982
FBgn0250732,path:dme00982
FBgn0000055,path:dme00982
FBgn0036842,path:dme00982
FBgn0010038,path:dme00982
FBgn0027073,path:dme00982
FBgn0010043,path:dme00982
FBgn0010039,path:dme00982
FBgn0040091,path:dme00982
FBgn0010044,path:dme00982
FBgn0010042,path:dme00982
FBgn0033817,path:dme00982
FBgn0040252,path:dme00982
FBgn0034335,path:dme00982
FBgn0034354,path:dme00982
FBgn0038082,path:dme00982
FBgn0038083,path:dme00982
FBgn0038886,path:dme00982
FBgn0011768,path:dme00982
FBgn0040256,path:dme00982
FBgn0026315,path:dme00982
FBgn0026314,path:dme00982
FBgn0040255,path:dme00982
FBgn0040251,path:dme00982
FBgn0035907,path:dme00982
FBgn0026754,path:dme00982
FBgn0010226,path:dme00982
FBgn0026755,path:dme00982
FBgn0032684,path:dme00983
FBgn0026756,path:dme00983
FBgn0031887,path:dme00983
FBgn0040262,path:dme00983
FBgn0040261,path:dme00983
FBgn0023023,path:dme00983
FBgn0034417,path:dme00983
FBgn0034605,path:dme00983
FBgn0040250,path:dme00983
FBgn0000594,path:dme00983
FBgn0040253,path:dme00983
FBgn0031489,path:dme00983
FBgn0027070,path:dme00983
FBgn0032713,path:dme00983
FBgn0040260,path:dme00983
FBgn0003204,path:dme00983
FBgn0270927,path:dme00983
FBgn0086450,path:dme00983
FBgn0015570,path:dme00983
FBgn0037513,path:dme00983
FBgn0051002,path:dme00983
FBgn0083975,path:dme00983
FBgn0003257,path:dme00983
FBgn0034800,path:dme00983
FBgn0036842,path:dme00983
FBgn0027073,path:dme00983
FBgn0040091,path:dme00983
FBgn0040252,path:dme00983
FBgn0022029,path:dme00983
FBgn0038082,path:dme00983
FBgn0038083,path:dme00983
FBgn0039464,path:dme00983
FBgn0263398,path:dme00983
FBgn0038886,path:dme00983
FBgn0040256,path:dme00983
FBgn0026315,path:dme00983
FBgn0026314,path:dme00983
FBgn0040255,path:dme00983
FBgn0040251,path:dme00983
FBgn0000592,path:dme00983
FBgn0003308,path:dme00983
FBgn0032003,path:dme00983
FBgn0032002,path:dme00983
FBgn0032001,path:dme00983
FBgn0026754,path:dme00983
FBgn0031663,path:dme00983
FBgn0000239,path:dme00983
FBgn0026755,path:dme00983
FBgn0035471,path:dme01040
FBgn0029975,path:dme01040
FBgn0039755,path:dme01040
FBgn0032775,path:dme01040
FBgn0028479,path:dme01040
FBgn0029924,path:dme01040
FBgn0027572,path:dme01040
FBgn0086687,path:dme01040
FBgn0043043,path:dme01040
FBgn0032394,path:dme01040
FBgn0029172,path:dme01040
FBgn0038130,path:dme01040
FBgn0032524,path:dme01040
FBgn0031813,path:dme01040
FBgn0034628,path:dme01040
FBgn0034629,path:dme01040
FBgn0039756,path:dme01040
FBgn0039754,path:dme01040
FBgn0013672,path:dme01100
FBgn0013673,path:dme01100
FBgn0013674,path:dme01100
FBgn0013675,path:dme01100
FBgn0013676,path:dme01100
FBgn0013678,path:dme01100
FBgn0039596,path:dme01100
FBgn0261445,path:dme01100
FBgn0041194,path:dme01100
FBgn0265974,path:dme01100
FBgn0005626,path:dme01100
FBgn0002719,path:dme01100
FBgn0019938,path:dme01100
FBgn0033949,path:dme01100
FBgn0033952,path:dme01100
FBgn0001258,path:dme01100
FBgn0032799,path:dme01100
FBgn0032684,path:dme01100
FBgn0039094,path:dme01100
FBgn0039112,path:dme01100
FBgn0002526,path:dme01100
FBgn0039280,path:dme01100
FBgn0033983,path:dme01100
FBgn0267350,path:dme01100
FBgn0032811,path:dme01100
FBgn0034645,path:dme01100
FBgn0036271,path:dme01100
FBgn0263782,path:dme01100
FBgn0033020,path:dme01100
FBgn0031877,path:dme01100
FBgn0039304,path:dme01100
FBgn0035679,path:dme01100
FBgn0035644,path:dme01100
FBgn0041342,path:dme01100
FBgn0027090,path:dme01100
FBgn0034582,path:dme01100
FBgn0035632,path:dme01100
FBgn0037046,path:dme01100
FBgn0035619,path:dme01100
FBgn0032721,path:dme01100
FBgn0032726,path:dme01100
FBgn0029118,path:dme01100
FBgn0036298,path:dme01100
FBgn0004888,path:dme01100
FBgn0032833,path:dme01100
FBgn0035588,path:dme01100
FBgn0086447,path:dme01100
FBgn0036300,path:dme01100
FBgn0000422,path:dme01100
FBgn0036327,path:dme01100
FBgn0036328,path:dme01100
FBgn0037402,path:dme01100
FBgn0038845,path:dme01100
FBgn0027552,path:dme01100
FBgn0015324,path:dme01100
FBgn0034356,path:dme01100
FBgn0029969,path:dme01100
FBgn0030525,path:dme01100
FBgn0026756,path:dme01100
FBgn0031830,path:dme01100
FBgn0031831,path:dme01100
FBgn0039241,path:dme01100
FBgn0033170,path:dme01100
FBgn0030518,path:dme01100
FBgn0010548,path:dme01100
FBgn0025885,path:dme01100
FBgn0031732,path:dme01100
FBgn0010217,path:dme01100
FBgn0030035,path:dme01100
FBgn0033246,path:dme01100
FBgn0031860,path:dme01100
FBgn0037186,path:dme01100
FBgn0037121,path:dme01100
FBgn0037115,path:dme01100
FBgn0036337,path:dme01100
FBgn0031887,path:dme01100
FBgn0037279,path:dme01100
FBgn0034726,path:dme01100
FBgn0037108,path:dme01100
FBgn0039849,path:dme01100
FBgn0034251,path:dme01100
FBgn0037167,path:dme01100
FBgn0037166,path:dme01100
FBgn0037165,path:dme01100
FBgn0037164,path:dme01100
FBgn0037163,path:dme01100
FBgn0031228,path:dme01100
FBgn0001112,path:dme01100
FBgn0028664,path:dme01100
FBgn0015278,path:dme01100
FBgn0003275,path:dme01100
FBgn0014455,path:dme01100
FBgn0010352,path:dme01100
FBgn0033296,path:dme01100
FBgn0033518,path:dme01100
FBgn0039258,path:dme01100
FBgn0036992,path:dme01100
FBgn0036099,path:dme01100
FBgn0039616,path:dme01100
FBgn0041780,path:dme01100
FBgn0039293,path:dme01100
FBgn0039634,path:dme01100
FBgn0039635,path:dme01100
FBgn0033538,path:dme01100
FBgn0014427,path:dme01100
FBgn0261575,path:dme01100
FBgn0039331,path:dme01100
FBgn0039656,path:dme01100
FBgn0263236,path:dme01100
FBgn0037643,path:dme01100
FBgn0033571,path:dme01100
FBgn0037661,path:dme01100
FBgn0035464,path:dme01100
FBgn0035445,path:dme01100
FBgn0027903,path:dme01100
FBgn0035147,path:dme01100
FBgn0035421,path:dme01100
FBgn0001091,path:dme01100
FBgn0262112,path:dme01100
FBgn0035435,path:dme01100
FBgn0266582,path:dme01100
FBgn0030057,path:dme01100
FBgn0033075,path:dme01100
FBgn0030041,path:dme01100
FBgn0014032,path:dme01100
FBgn0035107,path:dme01100
FBgn0037356,path:dme01100
FBgn0037305,path:dme01100
FBgn0031021,path:dme01100
FBgn0036723,path:dme01100
FBgn0027291,path:dme01100
FBgn0031048,path:dme01100
FBgn0035811,path:dme01100
FBgn0034346,path:dme01100
FBgn0032393,path:dme01100
FBgn0038057,path:dme01100
FBgn0038080,path:dme01100
FBgn0036160,path:dme01100
FBgn0037370,path:dme01100
FBgn0025373,path:dme01100
FBgn0030596,path:dme01100
FBgn0031505,path:dme01100
FBgn0265262,path:dme01100
FBgn0033520,path:dme01100
FBgn0027341,path:dme01100
FBgn0004057,path:dme01100
FBgn0030586,path:dme01100
FBgn0032373,path:dme01100
FBgn0035521,path:dme01100
FBgn0037341,path:dme01100
FBgn0035476,path:dme01100
FBgn0033961,path:dme01100
FBgn0035401,path:dme01100
FBgn0033500,path:dme01100
FBgn0032052,path:dme01100
FBgn0026565,path:dme01100
FBgn0033706,path:dme01100
FBgn0041630,path:dme01100
FBgn0001989,path:dme01100
FBgn0086907,path:dme01100
FBgn0040262,path:dme01100
FBgn0040261,path:dme01100
FBgn0033856,path:dme01100
FBgn0025640,path:dme01100
FBgn0261446,path:dme01100
FBgn0263852,path:dme01100
FBgn0014417,path:dme01100
FBgn0043002,path:dme01100
FBgn0038903,path:dme01100
FBgn0034521,path:dme01100
FBgn0039580,path:dme01100
FBgn0039218,path:dme01100
FBgn0039254,path:dme01100
FBgn0031267,path:dme01100
FBgn0042092,path:dme01100
FBgn0045064,path:dme01100
FBgn0015031,path:dme01100
FBgn0036830,path:dme01100
FBgn0023023,path:dme01100
FBgn0003423,path:dme01100
FBgn0031045,path:dme01100
FBgn0031066,path:dme01100
FBgn0038660,path:dme01100
FBgn0029502,path:dme01100
FBgn0029975,path:dme01100
FBgn0037535,path:dme01100
FBgn0027588,path:dme01100
FBgn0034245,path:dme01100
FBgn0039655,path:dme01100
FBgn0039651,path:dme01100
FBgn0039639,path:dme01100
FBgn0039640,path:dme01100
FBgn0039405,path:dme01100
FBgn0030558,path:dme01100
FBgn0016123,path:dme01100
FBgn0037332,path:dme01100
FBgn0039774,path:dme01100
FBgn0037942,path:dme01100
FBgn0019624,path:dme01100
FBgn0037988,path:dme01100
FBgn0004087,path:dme01100
FBgn0038458,path:dme01100
FBgn0030361,path:dme01100
FBgn0032381,path:dme01100
FBgn0032382,path:dme01100
FBgn0016013,path:dme01100
FBgn0004516,path:dme01100
FBgn0034390,path:dme01100
FBgn0027535,path:dme01100
FBgn0034417,path:dme01100
FBgn0027580,path:dme01100
FBgn0031149,path:dme01100
FBgn0031463,path:dme01100
FBgn0010329,path:dme01100
FBgn0040705,path:dme01100
FBgn0039779,path:dme01100
FBgn0032457,path:dme01100
FBgn0039782,path:dme01100
FBgn0003277,path:dme01100
FBgn0039809,path:dme01100
FBgn0000337,path:dme01100
FBgn0034605,path:dme01100
FBgn0030465,path:dme01100
FBgn0029801,path:dme01100
FBgn0030013,path:dme01100
FBgn0040250,path:dme01100
FBgn0030289,path:dme01100
FBgn0030478,path:dme01100
FBgn0030482,path:dme01100
FBgn0035348,path:dme01100
FBgn0032779,path:dme01100
FBgn0003141,path:dme01100
FBgn0037728,path:dme01100
FBgn0032522,path:dme01100
FBgn0033883,path:dme01100
FBgn0032424,path:dme01100
FBgn0036550,path:dme01100
FBgn0036552,path:dme01100
FBgn0036551,path:dme01100
FBgn0036545,path:dme01100
FBgn0028671,path:dme01100
FBgn0022709,path:dme01100
FBgn0000594,path:dme01100
FBgn0036447,path:dme01100
FBgn0040253,path:dme01100
FBgn0030687,path:dme01100
FBgn0014869,path:dme01100
FBgn0031491,path:dme01100
FBgn0031489,path:dme01100
FBgn0261439,path:dme01100
FBgn0027493,path:dme01100
FBgn0034877,path:dme01100
FBgn0015808,path:dme01100
FBgn0027070,path:dme01100
FBgn0032713,path:dme01100
FBgn0027779,path:dme01100
FBgn0030239,path:dme01100
FBgn0259979,path:dme01100
FBgn0005671,path:dme01100
FBgn0040001,path:dme01100
FBgn0001145,path:dme01100
FBgn0039830,path:dme01100
FBgn0030300,path:dme01100
FBgn0039924,path:dme01100
FBgn0031148,path:dme01100
FBgn0032775,path:dme01100
FBgn0032715,path:dme01100
FBgn0011270,path:dme01100
FBgn0000579,path:dme01100
FBgn0039993,path:dme01100
FBgn0003067,path:dme01100
FBgn0039576,path:dme01100
FBgn0041629,path:dme01100
FBgn0000078,path:dme01100
FBgn0023537,path:dme01100
FBgn0000409,path:dme01100
FBgn0040260,path:dme01100
FBgn0003204,path:dme01100
FBgn0061356,path:dme01100
FBgn0038552,path:dme01100
FBgn0033423,path:dme01100
FBgn0023535,path:dme01100
FBgn0034898,path:dme01100
FBgn0250907,path:dme01100
FBgn0261436,path:dme01100
FBgn0033428,path:dme01100
FBgn0033836,path:dme01100
FBgn0000109,path:dme01100
FBgn0035231,path:dme01100
FBgn0025592,path:dme01100
FBgn0010222,path:dme01100
FBgn0026602,path:dme01100
FBgn0003189,path:dme01100
FBgn0038601,path:dme01100
FBgn0028670,path:dme01100
FBgn0029971,path:dme01100
FBgn0035398,path:dme01100
FBgn0000079,path:dme01100
FBgn0042182,path:dme01100
FBgn0011740,path:dme01100
FBgn0030066,path:dme01100
FBgn0002891,path:dme01100
FBgn0039909,path:dme01100
FBgn0024289,path:dme01100
FBgn0030485,path:dme01100
FBgn0039669,path:dme01100
FBgn0022702,path:dme01100
FBgn0266268,path:dme01100
FBgn0035375,path:dme01100
FBgn0039877,path:dme01100
FBgn0270927,path:dme01100
FBgn0003965,path:dme01100
FBgn0086355,path:dme01100
FBgn0086450,path:dme01100
FBgn0032955,path:dme01100
FBgn0000150,path:dme01100
FBgn0011770,path:dme01100
FBgn0040773,path:dme01100
FBgn0040319,path:dme01100
FBgn0017566,path:dme01100
FBgn0033479,path:dme01100
FBgn0030327,path:dme01100
FBgn0030460,path:dme01100
FBgn0015570,path:dme01100
FBgn0030407,path:dme01100
FBgn0005278,path:dme01100
FBgn0001142,path:dme01100
FBgn0037537,path:dme01100
FBgn0023477,path:dme01100
FBgn0014930,path:dme01100
FBgn0004901,path:dme01100
FBgn0037339,path:dme01100
FBgn0028665,path:dme01100
FBgn0031462,path:dme01100
FBgn0028342,path:dme01100
FBgn0001186,path:dme01100
FBgn0050016,path:dme01100
FBgn0260475,path:dme01100
FBgn0029720,path:dme01100
FBgn0050093,path:dme01100
FBgn0050103,path:dme01100
FBgn0050104,path:dme01100
FBgn0029823,path:dme01100
FBgn0020764,path:dme01100
FBgn0037513,path:dme01100
FBgn0016672,path:dme01100
FBgn0050290,path:dme01100
FBgn0050293,path:dme01100
FBgn0050295,path:dme01100
FBgn0028669,path:dme01100
FBgn0029818,path:dme01100
FBgn0050354,path:dme01100
FBgn0050381,path:dme01100
FBgn0050410,path:dme01100
FBgn0029913,path:dme01100
FBgn0050463,path:dme01100
FBgn0050499,path:dme01100
FBgn0031479,path:dme01100
FBgn0051002,path:dme01100
FBgn0051014,path:dme01100
FBgn0051015,path:dme01100
FBgn0051016,path:dme01100
FBgn0051017,path:dme01100
FBgn0039776,path:dme01100
FBgn0051075,path:dme01100
FBgn0051140,path:dme01100
FBgn0051148,path:dme01100
FBgn0051155,path:dme01100
FBgn0051202,path:dme01100
FBgn0051233,path:dme01100
FBgn0250906,path:dme01100
FBgn0260746,path:dme01100
FBgn0043799,path:dme01100
FBgn0283494,path:dme01100
FBgn0051414,path:dme01100
FBgn0051472,path:dme01100
FBgn0051473,path:dme01100
FBgn0051477,path:dme01100
FBgn0051524,path:dme01100
FBgn0029789,path:dme01100
FBgn0262736,path:dme01100
FBgn0000053,path:dme01100
FBgn0051644,path:dme01100
FBgn0051648,path:dme01100
FBgn0031681,path:dme01100
FBgn0032820,path:dme01100
FBgn0051773,path:dme01100
FBgn0051776,path:dme01100
FBgn0262955,path:dme01100
FBgn0024920,path:dme01100
FBgn0051849,path:dme01100
FBgn0260750,path:dme01100
FBgn0051874,path:dme01100
FBgn0029888,path:dme01100
FBgn0033087,path:dme01100
FBgn0051956,path:dme01100
FBgn0004797,path:dme01100
FBgn0052026,path:dme01100
FBgn0052064,path:dme01100
FBgn0052068,path:dme01100
FBgn0052076,path:dme01100
FBgn0028668,path:dme01100
FBgn0034971,path:dme01100
FBgn0028667,path:dme01100
FBgn0031436,path:dme01100
FBgn0052199,path:dme01100
FBgn0052201,path:dme01100
FBgn0052220,path:dme01100
FBgn0052230,path:dme01100
FBgn0015360,path:dme01100
FBgn0052351,path:dme01100
FBgn0043783,path:dme01100
FBgn0052445,path:dme01100
FBgn0052495,path:dme01100
FBgn0041706,path:dme01100
FBgn0031530,path:dme01100
FBgn0052549,path:dme01100
FBgn0086448,path:dme01100
FBgn0052626,path:dme01100
FBgn0034712,path:dme01100
FBgn0042083,path:dme01100
FBgn0052699,path:dme01100
FBgn0040069,path:dme01100
FBgn0066114,path:dme01100
FBgn0014028,path:dme01100
FBgn0004855,path:dme01100
FBgn0042710,path:dme01100
FBgn0283480,path:dme01100
FBgn0034710,path:dme01100
FBgn0263241,path:dme01100
FBgn0053051,path:dme01100
FBgn0028916,path:dme01100
FBgn0042711,path:dme01100
FBgn0053116,path:dme01100
FBgn0053138,path:dme01100
FBgn0053145,path:dme01100
FBgn0053156,path:dme01100
FBgn0019643,path:dme01100
FBgn0038224,path:dme01100
FBgn0053303,path:dme01100
FBgn0270926,path:dme01100
FBgn0034988,path:dme01100
FBgn0064115,path:dme01100
FBgn0004407,path:dme01100
FBgn0061359,path:dme01100
FBgn0034997,path:dme01100
FBgn0061362,path:dme01100
FBgn0035240,path:dme01100
FBgn0053977,path:dme01100
FBgn0083975,path:dme01100
FBgn0030731,path:dme01100
FBgn0262954,path:dme01100
FBgn0021944,path:dme01100
FBgn0085374,path:dme01100
FBgn0085390,path:dme01100
FBgn0085413,path:dme01100
FBgn0085453,path:dme01100
FBgn0085468,path:dme01100
FBgn0085484,path:dme01100
FBgn0029868,path:dme01100
FBgn0005619,path:dme01100
FBgn0000055,path:dme01100
FBgn0035005,path:dme01100
FBgn0267823,path:dme01100
FBgn0283427,path:dme01100
FBgn0042627,path:dme01100
FBgn0000536,path:dme01100
FBgn0028497,path:dme01100
FBgn0038463,path:dme01100
FBgn0030733,path:dme01100
FBgn0023508,path:dme01100
FBgn0040918,path:dme01100
FBgn0038467,path:dme01100
FBgn0003257,path:dme01100
FBgn0011211,path:dme01100
FBgn0262738,path:dme01100
FBgn0025839,path:dme01100
FBgn0030735,path:dme01100
FBgn0034789,path:dme01100
FBgn0035046,path:dme01100
FBgn0023129,path:dme01100
FBgn0031589,path:dme01100
FBgn0004654,path:dme01100
FBgn0012036,path:dme01100
FBgn0031657,path:dme01100
FBgn0263598,path:dme01100
FBgn0034800,path:dme01100
FBgn0036842,path:dme01100
FBgn0034938,path:dme01100
FBgn0037995,path:dme01100
FBgn0030421,path:dme01100
FBgn0261955,path:dme01100
FBgn0036824,path:dme01100
FBgn0014031,path:dme01100
FBgn0017567,path:dme01100
FBgn0036821,path:dme01100
FBgn0283467,path:dme01100
FBgn0022700,path:dme01100
FBgn0020513,path:dme01100
FBgn0037801,path:dme01100
FBgn0058002,path:dme01100
FBgn0003071,path:dme01100
FBgn0086532,path:dme01100
FBgn0032147,path:dme01100
FBgn0003278,path:dme01100
FBgn0085736,path:dme01100
FBgn0020385,path:dme01100
FBgn0011297,path:dme01100
FBgn0004465,path:dme01100
FBgn0028336,path:dme01100
FBgn0029890,path:dme01100
FBgn0027560,path:dme01100
FBgn0026061,path:dme01100
FBgn0002524,path:dme01100
FBgn0250814,path:dme01100
FBgn0036793,path:dme01100
FBgn0003416,path:dme01100
FBgn0259101,path:dme01100
FBgn0259166,path:dme01100
FBgn0259170,path:dme01100
FBgn0259178,path:dme01100
FBgn0001125,path:dme01100
FBgn0283437,path:dme01100
FBgn0261363,path:dme01100
FBgn0261549,path:dme01100
FBgn0261625,path:dme01100
FBgn0036272,path:dme01100
FBgn0027073,path:dme01100
FBgn0016691,path:dme01100
FBgn0010611,path:dme01100
FBgn0026060,path:dme01100
FBgn0263005,path:dme01100
FBgn0035978,path:dme01100
FBgn0263757,path:dme01100
FBgn0263738,path:dme01100
FBgn0028479,path:dme01100
FBgn0023545,path:dme01100
FBgn0030431,path:dme01100
FBgn0016119,path:dme01100
FBgn0040091,path:dme01100
FBgn0265178,path:dme01100
FBgn0265190,path:dme01100
FBgn0038763,path:dme01100
FBgn0039071,path:dme01100
FBgn0034132,path:dme01100
FBgn0027558,path:dme01100
FBgn0027348,path:dme01100
FBgn0266375,path:dme01100
FBgn0029906,path:dme01100
FBgn0036629,path:dme01100
FBgn0004611,path:dme01100
FBgn0025352,path:dme01100
FBgn0250837,path:dme01100
FBgn0029924,path:dme01100
FBgn0040064,path:dme01100
FBgn0022359,path:dme01100
FBgn0035964,path:dme01100
FBgn0039349,path:dme01100
FBgn0035032,path:dme01100
FBgn0038742,path:dme01100
FBgn0037862,path:dme01100
FBgn0036623,path:dme01100
FBgn0043456,path:dme01100
FBgn0259795,path:dme01100
FBgn0036622,path:dme01100
FBgn0035600,path:dme01100
FBgn0040252,path:dme01100
FBgn0039360,path:dme01100
FBgn0040211,path:dme01100
FBgn0022029,path:dme01100
FBgn0034215,path:dme01100
FBgn0037010,path:dme01100
FBgn0034225,path:dme01100
FBgn0032358,path:dme01100
FBgn0037999,path:dme01100
FBgn0035050,path:dme01100
FBgn0024958,path:dme01100
FBgn0046114,path:dme01100
FBgn0032372,path:dme01100
FBgn0027572,path:dme01100
FBgn0032224,path:dme01100
FBgn0039358,path:dme01100
FBgn0019932,path:dme01100
FBgn0032222,path:dme01100
FBgn0038326,path:dme01100
FBgn0032464,path:dme01100
FBgn0032234,path:dme01100
FBgn0036784,path:dme01100
FBgn0036775,path:dme01100
FBgn0035620,path:dme01100
FBgn0003076,path:dme01100
FBgn0031907,path:dme01100
FBgn0031908,path:dme01100
FBgn0037891,path:dme01100
FBgn0029158,path:dme01100
FBgn0038045,path:dme01100
FBgn0031912,path:dme01100
FBgn0032477,path:dme01100
FBgn0030573,path:dme01100
FBgn0001098,path:dme01100
FBgn0000566,path:dme01100
FBgn0037786,path:dme01100
FBgn0262782,path:dme01100
FBgn0011703,path:dme01100
FBgn0015277,path:dme01100
FBgn0038951,path:dme01100
FBgn0036568,path:dme01100
FBgn0005674,path:dme01100
FBgn0039425,path:dme01100
FBgn0039153,path:dme01100
FBgn0034364,path:dme01100
FBgn0027579,path:dme01100
FBgn0035639,path:dme01100
FBgn0032482,path:dme01100
FBgn0030605,path:dme01100
FBgn0259676,path:dme01100
FBgn0036760,path:dme01100
FBgn0030612,path:dme01100
FBgn0036975,path:dme01100
FBgn0261285,path:dme01100
FBgn0283479,path:dme01100
FBgn0030853,path:dme01100
FBgn0036222,path:dme01100
FBgn0038082,path:dme01100
FBgn0011205,path:dme01100
FBgn0034299,path:dme01100
FBgn0020018,path:dme01100
FBgn0031682,path:dme01100
FBgn0038516,path:dme01100
FBgn0039378,path:dme01100
FBgn0029155,path:dme01100
FBgn0038876,path:dme01100
FBgn0005696,path:dme01100
FBgn0263600,path:dme01100
FBgn0029831,path:dme01100
FBgn0026576,path:dme01100
FBgn0036752,path:dme01100
FBgn0036751,path:dme01100
FBgn0038083,path:dme01100
FBgn0260779,path:dme01100
FBgn0027785,path:dme01100
FBgn0015781,path:dme01100
FBgn0033844,path:dme01100
FBgn0037001,path:dme01100
FBgn0016120,path:dme01100
FBgn0000064,path:dme01100
FBgn0036183,path:dme01100
FBgn0086254,path:dme01100
FBgn0028833,path:dme01100
FBgn0010612,path:dme01100
FBgn0030914,path:dme01100
FBgn0036162,path:dme01100
FBgn0032343,path:dme01100
FBgn0026753,path:dme01100
FBgn0038321,path:dme01100
FBgn0038708,path:dme01100
FBgn0034121,path:dme01100
FBgn0032350,path:dme01100
FBgn0030645,path:dme01100
FBgn0039464,path:dme01100
FBgn0024957,path:dme01100
FBgn0019957,path:dme01100
FBgn0259113,path:dme01100
FBgn0263398,path:dme01100
FBgn0034277,path:dme01100
FBgn0035915,path:dme01100
FBgn0034276,path:dme01100
